source_row_id,vendor_id,pickup_at,dropoff_at,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,cbd_congestion_fee
row-08377,"Curb Mobility, LLC",2025-01-31T19:38:39Z,2025-01-31T19:52:14Z,1.0,3.04,Standard rate,N,Manhattan (Lenox Hill West),Manhattan (Kips Bay),Credit card,16.3,2.5,0.5,2.36,0.0,1.0,25.91,2.5,0.0,0.75
row-08378,"Curb Mobility, LLC",2025-01-14T16:48:38Z,2025-01-14T17:04:06Z,1.0,1.78,Standard rate,N,Manhattan (East Village),Manhattan (Meatpacking/West Village West),Credit card,14.9,2.5,0.5,4.43,0.0,1.0,26.58,2.5,0.0,0.75
row-08379,"Curb Mobility, LLC",2025-01-03T13:00:54Z,2025-01-03T13:14:11Z,1.0,1.84,Standard rate,N,Manhattan (Midtown North),Manhattan (Lenox Hill East),Credit card,13.5,0.0,0.5,3.0,0.0,1.0,20.5,2.5,0.0,0.0
row-08380,"Creative Mobile Technologies, LLC",2025-01-15T08:53:01Z,2025-01-15T09:04:35Z,2.0,1.3,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Credit card,10.7,2.5,0.5,1.0,0.0,1.0,15.7,2.5,0.0,0.0
row-08381,"Creative Mobile Technologies, LLC",2025-01-31T00:30:40Z,2025-01-31T00:40:26Z,1.0,1.2,Standard rate,N,Manhattan (Meatpacking/West Village West),Manhattan (East Village),Credit card,9.3,4.25,0.5,3.0,0.0,1.0,18.05,2.5,0.0,0.75
row-08382,"Curb Mobility, LLC",2025-01-21T21:20:43Z,2025-01-21T21:30:02Z,1.0,1.05,Standard rate,N,Manhattan (Midtown Center),Manhattan (UN/Turtle Bay South),Credit card,10.0,1.0,0.5,1.0,0.0,1.0,16.75,2.5,0.0,0.75
row-08383,"Creative Mobile Technologies, LLC",2025-01-27T08:25:29Z,2025-01-27T08:29:47Z,2.0,0.5,Standard rate,N,Manhattan (East Harlem South),Manhattan (Upper East Side North),Cash,6.5,2.5,0.5,0.0,0.0,1.0,10.5,2.5,0.0,0.0
row-08384,"Curb Mobility, LLC",2025-01-05T01:21:15Z,2025-01-05T01:38:57Z,,6.35,Unknown Ratecode,,Manhattan (Greenwich Village South),Manhattan (Yorkville West),Flex Fare trip,20.48,0.0,0.5,0.0,0.0,1.0,25.23,,,0.75
row-08385,"Curb Mobility, LLC",2025-01-10T13:55:46Z,2025-01-10T13:58:50Z,1.0,0.53,Standard rate,N,Manhattan (Midtown North),Manhattan (Upper East Side South),Cash,5.1,0.0,0.5,0.0,0.0,1.0,9.85,2.5,0.0,0.75
row-08386,"Curb Mobility, LLC",2025-01-18T20:53:30Z,2025-01-18T21:00:47Z,1.0,0.97,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Morningside Heights),Credit card,6.5,2.5,0.5,2.63,0.0,1.0,13.13,2.5,0.0,0.0
row-08387,"Curb Mobility, LLC",2025-01-26T00:01:26Z,2025-01-26T00:18:20Z,,2.99,Unknown Ratecode,,Brooklyn (Crown Heights North),Brooklyn (East Williamsburg),Flex Fare trip,17.49,0.0,0.5,0.0,0.0,1.0,18.99,,,0.0
row-08388,"Curb Mobility, LLC",2025-01-09T17:26:35Z,2025-01-09T17:30:36Z,1.0,0.88,Standard rate,N,Manhattan (Yorkville West),Manhattan (Upper East Side North),Credit card,6.5,2.5,0.5,2.6,0.0,1.0,15.6,2.5,0.0,0.0
row-08389,"Creative Mobile Technologies, LLC",2025-01-25T18:28:45Z,2025-01-25T18:31:11Z,1.0,0.4,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Lenox Hill East),Credit card,4.4,2.5,0.5,2.0,0.0,1.0,10.4,2.5,0.0,0.0
row-08390,"Creative Mobile Technologies, LLC",2025-01-07T19:19:10Z,2025-01-07T19:26:47Z,1.0,1.0,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Lincoln Square East),Credit card,7.9,5.0,0.5,3.6,0.0,1.0,18.0,2.5,0.0,0.0
row-08391,"Curb Mobility, LLC",2025-01-01T02:54:16Z,2025-01-01T03:11:29Z,,3.85,Unknown Ratecode,,Brooklyn (Greenpoint),Queens (Astoria),Flex Fare trip,3.08,0.0,0.5,0.0,0.0,1.0,4.58,,,0.0
row-08392,"Creative Mobile Technologies, LLC",2025-01-31T18:24:00Z,2025-01-31T18:33:03Z,,1.2,Unknown Ratecode,,Manhattan (Upper East Side North),Manhattan (Central Park),Flex Fare trip,11.86,0.0,0.5,0.0,0.0,1.0,15.86,,,0.0
row-08393,"Curb Mobility, LLC",2025-01-20T13:26:19Z,2025-01-20T13:32:20Z,1.0,1.53,Standard rate,N,Manhattan (Morningside Heights),Manhattan (Manhattan Valley),Cash,9.3,0.0,0.5,0.0,0.0,1.0,10.8,0.0,0.0,0.0
row-08394,"Creative Mobile Technologies, LLC",2025-01-23T20:13:05Z,2025-01-23T20:23:44Z,1.0,2.3,Standard rate,N,Manhattan (Murray Hill),Manhattan (Lenox Hill East),Credit card,13.5,4.25,0.5,3.85,0.0,1.0,23.1,2.5,0.0,0.75
row-08395,"Curb Mobility, LLC",2025-01-21T15:46:24Z,2025-01-21T15:51:00Z,1.0,0.51,Standard rate,N,Manhattan (Lenox Hill West),Manhattan (Upper East Side South),Credit card,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0,0.0
row-08396,"Curb Mobility, LLC",2025-01-16T22:18:51Z,2025-01-16T22:23:52Z,3.0,0.88,Standard rate,N,Manhattan (TriBeCa/Civic Center),Manhattan (Little Italy/NoLiTa),Credit card,7.2,1.0,0.5,1.94,0.0,1.0,14.89,2.5,0.0,0.75
row-08397,"Curb Mobility, LLC",2025-01-31T10:44:27Z,2025-01-31T10:56:01Z,1.0,2.45,Standard rate,N,Manhattan (Yorkville East),Manhattan (Midtown East),Cash,14.9,0.0,0.5,0.0,0.0,1.0,19.65,2.5,0.0,0.75
row-08398,"Curb Mobility, LLC",2025-01-01T16:36:18Z,2025-01-01T16:46:50Z,4.0,1.63,Standard rate,N,Manhattan (UN/Turtle Bay South),Manhattan (Penn Station/Madison Sq West),Credit card,11.4,0.0,0.5,0.0,0.0,1.0,15.4,2.5,0.0,0.0
row-08399,"Curb Mobility, LLC",2025-01-24T10:05:26Z,2025-01-24T10:35:08Z,1.0,3.7,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (Yorkville West),Credit card,26.8,0.0,0.5,6.31,0.0,1.0,37.86,2.5,0.0,0.75
row-08400,"Curb Mobility, LLC",2025-01-20T11:39:37Z,2025-01-20T11:45:15Z,1.0,0.79,Standard rate,N,Manhattan (Midtown South),Manhattan (Gramercy),Credit card,7.2,0.0,0.5,2.39,0.0,1.0,14.34,2.5,0.0,0.75
row-08401,"Curb Mobility, LLC",2025-01-24T09:23:57Z,2025-01-24T09:37:51Z,1.0,2.17,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Midtown North),Credit card,14.9,0.0,0.5,3.93,0.0,1.0,23.58,2.5,0.0,0.75
row-08402,"Curb Mobility, LLC",2025-01-15T06:22:03Z,2025-01-15T06:25:32Z,1.0,1.45,Standard rate,N,Manhattan (Gramercy),Manhattan (Midtown East),Credit card,7.9,0.0,0.5,2.53,0.0,1.0,15.18,2.5,0.0,0.75
row-08403,"Curb Mobility, LLC",2025-01-12T22:07:15Z,2025-01-12T22:15:37Z,1.0,1.72,Standard rate,N,Manhattan (Murray Hill),Manhattan (Lenox Hill East),Credit card,10.7,1.0,0.5,3.29,0.0,1.0,19.74,2.5,0.0,0.75
row-08404,"Curb Mobility, LLC",2025-01-20T17:04:03Z,2025-01-20T17:06:30Z,2.0,0.37,Standard rate,N,Manhattan (Manhattan Valley),Manhattan (Upper West Side North),Cash,5.1,0.0,0.5,0.0,0.0,1.0,9.1,2.5,0.0,0.0
row-08405,"Curb Mobility, LLC",2025-01-23T23:13:40Z,2025-01-23T23:22:03Z,,1.11,Unknown Ratecode,,Manhattan (West Village),Manhattan (East Village),Flex Fare trip,9.12,0.0,0.5,0.0,0.0,1.0,13.87,,,0.75
row-08406,"Curb Mobility, LLC",2025-01-07T14:47:20Z,2025-01-07T14:57:20Z,1.0,1.18,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Credit card,10.7,0.0,0.5,2.0,0.0,1.0,16.7,2.5,0.0,0.0
row-08407,"Curb Mobility, LLC",2025-01-08T21:34:59Z,2025-01-08T21:48:46Z,1.0,2.92,Standard rate,N,Manhattan (Greenwich Village South),Manhattan (West Chelsea/Hudson Yards),Credit card,17.0,1.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75
row-08408,"Curb Mobility, LLC",2025-01-31T22:30:40Z,2025-01-31T22:42:46Z,,2.59,Unknown Ratecode,,Manhattan (Lincoln Square East),Manhattan (Flatiron),Flex Fare trip,19.07,0.0,0.5,0.0,0.0,1.0,23.82,,,0.75
row-08409,"Curb Mobility, LLC",2025-01-16T18:10:38Z,2025-01-16T18:33:50Z,1.0,3.47,Standard rate,N,Manhattan (Battery Park City),Manhattan (East Chelsea),Credit card,24.0,2.5,0.5,3.0,0.0,1.0,34.25,2.5,0.0,0.75
row-08410,"Curb Mobility, LLC",2025-01-20T06:20:40Z,2025-01-20T06:35:56Z,,5.58,Unknown Ratecode,,Queens (Richmond Hill),Queens (Springfield Gardens South),Flex Fare trip,24.78,0.0,0.5,0.0,0.0,1.0,26.28,,,0.0
row-08411,"Curb Mobility, LLC",2025-01-05T04:08:19Z,2025-01-05T04:15:38Z,1.0,1.35,Standard rate,N,Manhattan (East Chelsea),Manhattan (Hudson Sq),Credit card,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75
row-08412,"Curb Mobility, LLC",2025-01-11T18:02:03Z,2025-01-11T18:20:21Z,1.0,3.97,Standard rate,N,Manhattan (Clinton East),Manhattan (Manhattan Valley),Cash,22.6,0.0,0.5,0.0,0.0,1.0,27.35,2.5,0.0,0.75
row-08413,"Creative Mobile Technologies, LLC",2025-01-05T22:00:09Z,2025-01-05T22:18:20Z,1.0,3.6,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (East Village),Credit card,20.5,4.25,0.5,5.25,0.0,1.0,31.5,2.5,0.0,0.75
row-08414,"Curb Mobility, LLC",2025-01-24T21:02:33Z,2025-01-24T21:41:00Z,1.0,17.78,JFK,N,Queens (JFK Airport),Manhattan (Clinton East),Dispute,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75
row-08415,"Curb Mobility, LLC",2025-01-21T21:43:40Z,2025-01-21T21:56:53Z,1.0,2.94,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Central Harlem North),Credit card,15.6,1.0,0.5,1.0,0.0,1.0,21.6,2.5,0.0,0.0
row-08416,"Curb Mobility, LLC",2025-01-05T13:30:33Z,2025-01-05T13:54:45Z,1.0,4.16,Standard rate,N,Manhattan (Upper West Side South),Manhattan (West Village),Credit card,25.4,0.0,0.5,6.03,0.0,1.0,36.18,2.5,0.0,0.75
row-08417,"Curb Mobility, LLC",2025-01-08T17:07:45Z,2025-01-08T17:58:42Z,1.0,17.78,JFK,N,Queens (JFK Airport),Manhattan (Two Bridges/Seward Park),Credit card,70.0,5.0,0.5,20.38,0.0,1.0,101.88,2.5,1.75,0.75
row-08418,"Curb Mobility, LLC",2025-01-28T14:25:37Z,2025-01-28T15:01:21Z,1.0,10.27,Standard rate,N,Queens (East Elmhurst),Manhattan (Clinton East),Credit card,47.1,0.0,0.5,13.16,13.94,1.0,78.95,2.5,0.0,0.75
row-08419,"Curb Mobility, LLC",2025-01-23T20:04:17Z,2025-01-23T20:37:18Z,1.0,5.37,Standard rate,N,Manhattan (Meatpacking/West Village West),Manhattan (Yorkville East),Credit card,31.7,1.0,0.5,5.62,0.0,1.0,43.07,2.5,0.0,0.75
row-08420,"Curb Mobility, LLC",2025-01-27T18:27:31Z,2025-01-27T18:27:38Z,1.0,0.0,Negotiated fare,N,Manhattan (Lower East Side),Manhattan (Lower East Side),Credit card,87.0,0.0,0.0,0.0,0.0,1.0,91.25,2.5,0.0,0.75
row-08421,"Curb Mobility, LLC",2025-01-23T16:32:27Z,2025-01-23T17:06:18Z,2.0,9.61,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Flatiron),Credit card,42.9,7.5,0.5,12.42,6.94,1.0,76.26,2.5,1.75,0.75
row-08422,"Curb Mobility, LLC",2025-01-06T18:38:52Z,2025-01-06T18:44:47Z,1.0,1.79,Standard rate,N,Manhattan (Manhattan Valley),Manhattan (Lincoln Square East),Credit card,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0,0.0
row-08423,"Creative Mobile Technologies, LLC",2025-01-07T18:55:07Z,2025-01-07T19:13:08Z,1.0,1.4,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Clinton West),Credit card,14.2,5.75,0.5,3.0,0.0,1.0,24.45,2.5,0.0,0.75
row-08424,"Curb Mobility, LLC",2025-01-20T17:11:00Z,2025-01-20T17:22:00Z,,2.59,Unknown Ratecode,,Manhattan (Stuy Town/Peter Cooper Village),Manhattan (Midtown Center),Flex Fare trip,13.37,0.0,0.5,0.0,0.0,1.0,18.12,,,0.75
row-08425,"Creative Mobile Technologies, LLC",2025-01-08T17:46:17Z,2025-01-08T18:01:43Z,1.0,0.7,Standard rate,N,Manhattan (Midtown Center),Manhattan (Garment District),Credit card,11.4,5.75,0.5,0.0,0.0,1.0,18.65,2.5,0.0,0.75
row-08426,"Curb Mobility, LLC",2025-01-27T15:06:30Z,2025-01-27T15:26:45Z,1.0,2.87,Standard rate,N,Manhattan (Yorkville East),Manhattan (Midtown North),Credit card,19.8,0.0,0.5,4.76,0.0,1.0,28.56,2.5,0.0,0.0
row-08427,"Creative Mobile Technologies, LLC",2025-01-06T17:30:27Z,2025-01-06T17:38:03Z,1.0,0.5,Standard rate,N,Manhattan (Penn Station/Madison Sq West),Manhattan (East Chelsea),Credit card,7.9,5.75,0.5,1.0,0.0,1.0,16.15,2.5,0.0,0.75
row-08428,Unknown Vendor,2025-01-25T12:52:24Z,2025-01-25T13:08:25Z,4.0,2.37,Standard rate,N,Manhattan (Central Park),Manhattan (Lenox Hill West),Credit card,16.3,0.0,0.5,2.0,0.0,1.0,22.3,2.5,0.0,0.0
row-08429,"Curb Mobility, LLC",2025-01-14T07:43:58Z,2025-01-14T08:06:05Z,,2.36,Unknown Ratecode,,Brooklyn (Columbia Street),Brooklyn (Clinton Hill),Flex Fare trip,19.11,0.0,0.5,0.0,0.0,1.0,20.61,,,0.0
row-08430,"Creative Mobile Technologies, LLC",2025-01-15T13:58:28Z,2025-01-15T14:06:14Z,1.0,0.7,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Cash,7.9,2.5,0.5,0.0,0.0,1.0,11.9,2.5,0.0,0.0
row-08431,"Curb Mobility, LLC",2025-01-07T08:06:19Z,2025-01-07T08:19:40Z,1.0,1.6,Standard rate,N,Manhattan (Gramercy),Manhattan (Midtown South),Credit card,13.5,0.0,0.5,3.65,0.0,1.0,21.9,2.5,0.0,0.75
row-08432,"Curb Mobility, LLC",2025-01-14T21:05:07Z,2025-01-14T21:12:44Z,,1.25,Unknown Ratecode,,Manhattan (Battery Park City),Manhattan (Hudson Sq),Flex Fare trip,7.92,0.0,0.5,0.0,0.0,1.0,12.67,,,0.75
row-08433,"Curb Mobility, LLC",2025-01-15T16:46:06Z,2025-01-15T16:59:49Z,1.0,3.34,Standard rate,N,Manhattan (West Chelsea/Hudson Yards),Manhattan (Battery Park City),Credit card,17.7,2.5,0.5,2.0,0.0,1.0,26.95,2.5,0.0,0.75
row-08434,"Curb Mobility, LLC",2025-01-25T15:54:16Z,2025-01-25T16:19:35Z,1.0,4.5,Standard rate,N,Manhattan (Financial District North),Brooklyn (Williamsburg (North Side)),Credit card,26.8,0.0,0.5,9.46,0.0,1.0,41.01,2.5,0.0,0.75
row-08435,"Curb Mobility, LLC",2025-01-11T07:18:56Z,2025-01-11T07:24:05Z,1.0,1.16,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Penn Station/Madison Sq West),Credit card,7.9,0.0,0.5,3.8,0.0,1.0,16.45,2.5,0.0,0.75
row-08436,"Curb Mobility, LLC",2025-01-19T17:34:49Z,2025-01-19T17:41:42Z,2.0,0.74,Standard rate,N,Manhattan (Midtown North),Manhattan (Lincoln Square East),Credit card,7.9,0.0,0.5,2.5,0.0,1.0,15.15,2.5,0.0,0.75
row-08437,Unknown Vendor,2025-01-16T21:52:42Z,2025-01-16T21:57:32Z,1.0,0.97,Standard rate,N,Manhattan (Gramercy),Manhattan (Murray Hill),Credit card,7.2,1.0,0.5,1.9,0.0,1.0,14.85,2.5,0.0,0.75
row-08438,"Creative Mobile Technologies, LLC",2025-01-15T16:29:02Z,2025-01-15T16:40:54Z,0.0,1.5,Standard rate,N,Unknown (nan),Manhattan (Upper East Side South),Credit card,12.1,5.0,0.5,2.0,0.0,1.0,20.6,2.5,0.0,0.0
row-08439,"Curb Mobility, LLC",2025-01-30T20:28:21Z,2025-01-30T20:32:34Z,1.0,0.69,Standard rate,N,Manhattan (Upper East Side North),Manhattan (Yorkville West),Credit card,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,0.0
row-08440,"Curb Mobility, LLC",2025-01-03T20:32:10Z,2025-01-03T20:42:24Z,1.0,0.94,Standard rate,N,Manhattan (West Village),Manhattan (Meatpacking/West Village West),Credit card,10.0,1.0,0.5,2.0,0.0,1.0,17.0,2.5,0.0,0.0
row-08441,"Curb Mobility, LLC",2025-01-09T05:50:08Z,2025-01-09T06:28:35Z,1.0,18.55,JFK,N,Queens (JFK Airport),Manhattan (Midtown North),Invalid Payment (Dispute/Test),70.0,0.0,0.5,12.08,6.94,1.0,95.52,2.5,1.75,0.75
row-08442,"Curb Mobility, LLC",2025-01-14T22:22:33Z,2025-01-14T22:29:10Z,,1.35,Unknown Ratecode,,Manhattan (West Village),Manhattan (Gramercy),Flex Fare trip,10.75,0.0,0.5,0.0,0.0,1.0,15.5,,,0.75
row-08443,"Curb Mobility, LLC",2025-01-01T23:19:13Z,2025-01-01T23:33:35Z,1.0,3.82,Standard rate,N,Manhattan (Upper East Side North),Manhattan (East Chelsea),Cash,-18.4,-1.0,-0.5,0.0,0.0,-1.0,-23.4,-2.5,0.0,0.0
row-08444,"Curb Mobility, LLC",2025-01-16T00:33:54Z,2025-01-16T00:38:40Z,1.0,1.19,Standard rate,N,Manhattan (Greenwich Village North),Manhattan (SoHo),Credit card,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75
row-08445,"Curb Mobility, LLC",2025-01-16T12:02:24Z,2025-01-16T12:08:53Z,2.0,1.23,Standard rate,N,Manhattan (East Harlem South),Manhattan (Upper West Side North),Credit card,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,0.0
row-08446,"Curb Mobility, LLC",2025-01-01T15:52:06Z,2025-01-01T16:05:21Z,2.0,1.76,Standard rate,N,Manhattan (Murray Hill),Manhattan (Murray Hill),Credit card,13.5,0.0,0.5,3.5,0.0,1.0,21.0,2.5,0.0,0.0
row-08447,"Creative Mobile Technologies, LLC",2025-01-12T02:44:36Z,2025-01-12T02:50:58Z,,0.9,Unknown Ratecode,,Manhattan (SoHo),Manhattan (TriBeCa/Civic Center),Flex Fare trip,5.97,0.0,0.5,0.0,0.0,1.0,10.72,,,0.75
row-08448,"Curb Mobility, LLC",2025-01-04T18:28:25Z,2025-01-04T19:01:16Z,1.0,4.05,Standard rate,N,Manhattan (Midtown Center),Manhattan (Financial District North),Credit card,28.2,0.0,0.5,6.44,0.0,1.0,38.64,2.5,0.0,0.0
row-08449,"Curb Mobility, LLC",2025-01-23T08:26:28Z,2025-01-23T08:39:22Z,1.0,0.99,Standard rate,N,Manhattan (Garment District),Manhattan (Midtown East),Credit card,12.1,0.0,0.5,2.75,0.0,1.0,19.6,2.5,0.0,0.75
row-08450,"Creative Mobile Technologies, LLC",2025-01-08T16:00:00Z,2025-01-08T16:06:11Z,1.0,0.9,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Upper East Side North),Cash,7.2,5.0,0.5,0.0,0.0,1.0,13.7,2.5,0.0,0.0
row-08451,"Creative Mobile Technologies, LLC",2025-01-18T09:15:14Z,2025-01-18T09:34:41Z,,3.4,Unknown Ratecode,,Manhattan (Penn Station/Madison Sq West),Manhattan (TriBeCa/Civic Center),Flex Fare trip,20.5,0.0,0.5,3.79,0.0,1.0,29.04,,,0.75
row-08452,"Curb Mobility, LLC",2025-01-01T09:53:13Z,2025-01-01T10:03:41Z,2.0,2.83,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Midtown Center),Credit card,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,0.0
row-08453,"Curb Mobility, LLC",2025-01-17T23:11:36Z,2025-01-17T23:19:52Z,1.0,0.98,Standard rate,N,Manhattan (SoHo),Manhattan (Lower East Side),Credit card,9.3,1.0,0.5,0.0,0.0,1.0,15.05,2.5,0.0,0.75
row-08454,"Curb Mobility, LLC",2025-01-30T16:03:01Z,2025-01-30T16:17:37Z,,0.0,Unknown Ratecode,,Manhattan (Upper West Side North),Manhattan (Central Harlem),Flex Fare trip,14.77,0.0,0.5,0.0,0.0,1.0,18.77,,,0.0
row-08455,"Creative Mobile Technologies, LLC",2025-01-16T23:00:35Z,2025-01-16T23:27:32Z,1.0,3.7,Standard rate,N,Manhattan (Midtown North),Manhattan (West Village),Cash,24.7,4.25,0.5,0.0,0.0,1.0,30.45,2.5,0.0,0.75
row-08456,"Curb Mobility, LLC",2025-01-28T19:28:58Z,2025-01-28T19:51:39Z,1.0,9.31,Standard rate,N,Manhattan (Lower East Side),Manhattan (Central Harlem North),Credit card,38.7,2.5,0.5,4.59,0.0,1.0,50.54,2.5,0.0,0.75
row-08457,"Curb Mobility, LLC",2025-01-27T13:58:06Z,2025-01-27T14:18:09Z,1.0,9.17,Standard rate,N,Queens (LaGuardia Airport),Manhattan (Union Sq),Credit card,37.3,5.0,0.5,10.8,6.94,1.0,66.54,2.5,1.75,0.75
row-08458,"Curb Mobility, LLC",2025-01-16T10:17:12Z,2025-01-16T10:25:19Z,1.0,1.98,Standard rate,N,Manhattan (Yorkville East),Manhattan (Sutton Place/Turtle Bay North),Credit card,12.1,0.0,0.5,1.5,0.0,1.0,18.35,2.5,0.0,0.75
row-08459,"Creative Mobile Technologies, LLC",2025-01-08T15:42:37Z,2025-01-08T15:55:03Z,1.0,1.2,Standard rate,N,Manhattan (Upper East Side South),Manhattan (Lincoln Square East),Credit card,10.7,3.25,0.5,3.85,0.0,1.0,19.3,2.5,0.0,0.75
row-08460,"Curb Mobility, LLC",2025-01-08T00:13:08Z,2025-01-08T00:20:58Z,,1.17,Unknown Ratecode,,Manhattan (Union Sq),Manhattan (Penn Station/Madison Sq West),Flex Fare trip,8.25,0.0,0.5,0.0,0.0,1.0,13.0,,,0.75
row-08461,"Creative Mobile Technologies, LLC",2025-01-18T15:45:02Z,2025-01-18T15:48:27Z,2.0,0.7,Standard rate,N,Manhattan (Lincoln Square East),Manhattan (Upper West Side South),Credit card,5.1,2.5,0.5,3.0,0.0,1.0,12.1,2.5,0.0,0.0
row-08462,"Creative Mobile Technologies, LLC",2025-01-05T13:57:35Z,2025-01-05T14:07:00Z,1.0,4.4,Standard rate,N,Manhattan (Murray Hill),Manhattan (Financial District South),Credit card,19.1,3.25,0.5,1.0,0.0,1.0,24.85,2.5,0.0,0.75
row-08463,"Curb Mobility, LLC",2025-01-26T19:08:33Z,2025-01-26T19:12:48Z,1.0,0.94,Standard rate,N,Manhattan (Lenox Hill East),Manhattan (Upper East Side North),Credit card,6.5,0.0,0.5,2.0,0.0,1.0,12.5,2.5,0.0,0.0
row-08464,"Curb Mobility, LLC",2025-01-05T21:01:32Z,2025-01-05T21:03:14Z,1.0,0.28,Standard rate,N,Manhattan (Murray Hill),Manhattan (Gramercy),Credit card,4.4,1.0,0.5,2.03,0.0,1.0,12.18,2.5,0.0,0.75
row-08465,"Curb Mobility, LLC",2025-01-21T21:15:21Z,2025-01-21T21:32:47Z,,4.73,Unknown Ratecode,,Manhattan (Midtown South),Manhattan (Manhattan Valley),Flex Fare trip,21.56,0.0,0.5,0.0,0.0,1.0,26.31,,,0.75
row-08466,"Curb Mobility, LLC",2025-01-26T00:29:42Z,2025-01-26T00:36:47Z,,1.11,Unknown Ratecode,,Manhattan (Union Sq),Manhattan (Murray Hill),Flex Fare trip,9.34,0.0,0.5,0.0,0.0,1.0,14.09,,,0.75
row-08467,"Curb Mobility, LLC",2025-01-23T18:59:20Z,2025-01-23T19:10:02Z,2.0,1.07,Standard rate,N,Manhattan (Upper West Side North),Manhattan (Lincoln Square East),Credit card,11.4,2.5,0.5,2.33,0.0,1.0,20.23,2.5,0.0,0.0
row-08468,"Curb Mobility, LLC",2025-01-30T15:28:27Z,2025-01-30T15:36:35Z,1.0,0.98,Standard rate,N,Manhattan (Yorkville East),Manhattan (Upper East Side North),Credit card,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,0.0
row-08469,"Curb Mobility, LLC",2025-01-03T22:48:22Z,2025-01-03T22:53:29Z,1.0,1.35,Standard rate,N,Manhattan (Upper West Side South),Manhattan (Clinton East),Credit card,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0
row-08470,"Creative Mobile Technologies, LLC",2025-01-23T12:11:11Z,2025-01-23T12:17:42Z,1.0,0.5,Standard rate,N,Manhattan (Midtown Center),Manhattan (Midtown East),Credit card,7.2,3.25,0.5,2.35,0.0,1.0,14.3,2.5,0.0,0.75
row-08471,"Curb Mobility, LLC",2025-01-05T17:55:54Z,2025-01-05T18:33:54Z,1.0,19.17,Standard rate,N,Queens (JFK Airport),Brooklyn (DUMBO/Vinegar Hill),Credit card,71.6,0.0,0.5,14.97,0.0,1.0,89.82,0.0,1.75,0.0
row-08472,"Curb Mobility, LLC",2025-01-07T07:38:22Z,2025-01-07T08:02:22Z,1.0,3.94,Standard rate,N,Manhattan (Lenox Hill West),Manhattan (West Village),Credit card,24.7,0.0,0.5,0.0,0.0,1.0,29.45,2.5,0.0,0.75
row-08473,"Curb Mobility, LLC",2025-01-15T20:05:49Z,2025-01-15T20:22:16Z,1.0,2.3,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (West Village),Credit card,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75
row-08474,"Curb Mobility, LLC",2025-01-14T21:48:17Z,2025-01-14T21:53:27Z,1.0,1.0,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Lincoln Square East),Credit card,7.9,1.0,0.5,2.73,0.0,1.0,16.38,2.5,0.0,0.75
row-08475,"Curb Mobility, LLC",2025-01-28T15:12:03Z,2025-01-28T15:13:44Z,1.0,0.15,Standard rate,N,Manhattan (Times Sq/Theatre District),Manhattan (Times Sq/Theatre District),Credit card,3.7,0.0,0.5,1.69,0.0,1.0,10.14,2.5,0.0,0.75
row-08476,"Creative Mobile Technologies, LLC",2025-01-08T20:50:08Z,2025-01-08T20:56:54Z,2.0,1.3,Standard rate,N,Manhattan (Clinton East),Manhattan (Central Park),Credit card,9.3,4.25,0.5,3.0,0.0,1.0,18.05,2.5,0.0,0.75
