payment_id,trip_id,customer_id,amount,currency,payment_method,payment_status,paid_at,transaction_ref,created_at
PAY000016278,862252a9-50c1-436f-803f-c4adff443fff,CUS0003157,7.0,USD,CARD,PAID,2018-12-01 09:52:00,TXN-000000016278,2018-12-01 09:17:00
PAY000016279,f6a5138d-7129-4ea7-a12b-e7f17d30d098,CUS0000456,16.0,USD,CASH,PAID,2018-11-27 12:33:22,TXN-000000016279,2018-11-27 11:53:22
PAY000016280,3245d016-c7e0-4b56-8e7b-bc892ae61e31,CUS0008180,12.0,USD,CASH,PAID,2018-11-27 12:22:23,TXN-000000016280,2018-11-27 10:54:23
PAY000016281,c5a7d542-79ae-4389-ba8f-e4e01c8ab509,CUS0006595,7.0,USD,WALLET,PAID,2018-12-17 03:05:11,TXN-000000016281,2018-12-17 02:36:11
PAY000016282,82b7d816-bcea-4ee3-bb46-dc79dba54a80,CUS0005265,14.0,USD,CARD,PAID,2018-12-17 23:11:11,TXN-000000016282,2018-12-17 23:09:11
PAY000016283,505d10f4-6190-43a2-8bf7-95450cfd4444,CUS0002336,19.0,USD,CASH,PAID,2018-12-17 19:04:06,TXN-000000016283,2018-12-17 17:20:06
PAY000016284,9722d426-d573-4185-ab14-6510ab29083a,CUS0003827,7.5,USD,CARD,PAID,2018-11-27 11:27:22,TXN-000000016284,2018-11-27 10:45:22
PAY000016285,924dd71d-e239-4a9e-bde1-5851774107e2,CUS0000760,26.0,USD,CARD,PAID,2018-12-02 13:50:06,TXN-000000016285,2018-12-02 13:01:06
PAY000016286,4e02d2ee-97e0-4839-90f1-4e550005e59d,CUS0001922,16.5,USD,WALLET,PAID,2018-12-15 13:43:03,TXN-000000016286,2018-12-15 12:35:03
PAY000016287,d601ef12-3049-4f15-96b4-6f7386f5c157,CUS0006874,17.0,USD,CARD,PAID,2018-12-03 12:39:02,TXN-000000016287,2018-12-03 12:16:02
PAY000016288,21378d7d-5a31-4f63-945f-4523a8c14352,CUS0002288,10.5,USD,CARD,PAID,2018-12-03 11:29:03,TXN-000000016288,2018-12-03 10:44:03
PAY000016289,640ff107-f62f-4420-83df-637f6f996897,CUS0003114,30.0,USD,CARD,PAID,2018-12-01 11:11:55,TXN-000000016289,2018-12-01 09:21:55
PAY000016290,64eeb328-f800-482e-aa9b-26de12b18687,CUS0007296,15.0,USD,CARD,PAID,2018-12-02 23:44:01,TXN-000000016290,2018-12-02 23:25:01
PAY000016291,b146a973-7652-452a-bd20-06eb29f18334,CUS0007826,9.5,USD,CARD,PAID,2018-12-02 22:03:56,TXN-000000016291,2018-12-02 21:01:56
PAY000016292,1daec03b-3da8-4c3f-ba79-48016d44f15b,CUS0001778,,USD,CARD,PENDING,,TXN-000000016292,2018-12-02 06:22:03
PAY000016293,f938232e-b08f-4f32-8f73-f0a3af7eba75,CUS0006771,19.5,USD,CASH,PAID,2018-12-01 01:10:07,TXN-000000016293,2018-11-30 23:23:07
PAY000016294,540f220e-4ac1-4e36-b5f5-af10f061cef6,CUS0005299,0.0,USD,WALLET,CANCELLED,,TXN-000000016294,2018-12-17 09:47:08
PAY000016295,4491f264-b6db-4c0b-947d-d3ff3e5d1d3d,CUS0002540,7.0,USD,WALLET,PAID,2018-11-30 19:00:04,TXN-000000016295,2018-11-30 18:23:04
PAY000016296,2e7b7b91-83e0-4cc2-b447-22593e9f53a3,CUS0004016,11.0,USD,CARD,PAID,2018-12-17 12:30:08,TXN-000000016296,2018-12-17 12:24:08
PAY000016297,43f50084-cdea-4fb6-905e-c8984bb14df3,CUS0002625,0.0,USD,WALLET,CANCELLED,,TXN-000000016297,2018-12-17 22:39:13
PAY000016298,5a5cea5e-a540-42f5-9dd7-efccfa5ed2eb,CUS0003412,13.5,USD,CARD,PAID,2018-11-29 03:08:08,TXN-000000016298,2018-11-29 02:42:08
PAY000016299,b0954765-aec6-43ca-bf02-559ae3a43acb,CUS0004899,35.0,USD,CARD,PAID,2018-11-26 07:57:57,TXN-000000016299,2018-11-26 07:34:57
PAY000016300,3e06b7e9-5e16-46dc-8cc0-68095e0b9d2a,CUS0005261,10.5,USD,CARD,PAID,2018-11-28 13:04:25,TXN-000000016300,2018-11-28 11:45:25
PAY000016301,5a5996b0-a706-4fa7-bb99-a0bda6bc5afa,CUS0001491,12.5,USD,BANK_TRANSFER,PAID,2018-11-28 14:21:08,TXN-000000016301,2018-11-28 13:53:08
PAY000016302,184b5000-865a-4ed6-9b98-bcd4b5dcd76e,CUS0000065,10.5,USD,CASH,PAID,2018-12-02 23:26:01,TXN-000000016302,2018-12-02 21:43:01
PAY000016303,5ed0a4b1-044a-413a-8971-2c76a2adcb79,CUS0007003,,USD,CARD,PENDING,,TXN-000000016303,2018-12-02 18:03:00
PAY000016304,43b4ef7a-510a-468f-a5db-3e14b2a9052b,CUS0008910,0.0,USD,WALLET,CANCELLED,,TXN-000000016304,2018-12-17 06:27:03
PAY000016305,0703bb02-50f7-4c90-b9ac-1e3781cc5b4d,CUS0005521,26.0,USD,WALLET,PAID,2018-12-13 17:15:07,TXN-000000016305,2018-12-13 16:48:07
PAY000016306,7ff8e8e1-445c-4d7d-aaf8-887b60d58576,CUS0001809,5.0,USD,CARD,PAID,2018-12-10 00:07:28,TXN-000000016306,2018-12-10 00:04:28
PAY000016307,ca1955ee-62e8-4f58-988d-bc0898ab937b,CUS0000998,-13.5,USD,CARD,PAID,2018-12-02 07:46:02,TXN-000000016307,2018-12-02 07:14:02
PAY000016308,475b9ac7-6870-4951-9c03-d3299a2b87b7,CUS0000849,26.5,USD,CARD,PAID,2018-11-30 03:35:01,TXN-000000016308,2018-11-30 03:22:01
PAY000016309,92fd0a8d-c505-4163-bd5e-5c77273ce865,CUS0000676,12.5,USD,CARD,PAID,2018-12-04 00:50:00,TXN-000000016309,2018-12-04 00:42:00
PAY000016310,f904d0cc-38ba-4130-805b-dd9054c5ffa1,CUS0006910,36.0,USD,CASH,PAID,2018-12-03 10:44:01,TXN-000000016310,2018-12-03 09:36:01
PAY000016311,26a3ec10-b9e8-4ce4-87da-df1a89b984bf,CUS0005651,3.5,USD,CARD,PAID,2018-12-03 15:40:02,TXN-000000016311,2018-12-03 15:24:02
PAY000016312,7d94faca-ba65-4d41-a753-f085c7bbc30b,CUS0006202,9.0,USD,CASH,PAID,2018-12-04 05:12:02,TXN-000000016312,2018-12-04 04:30:02
PAY000016313,e942fca2-210d-4c43-9bb9-c934d2a065dd,CUS0006461,,USD,CARD,PENDING,,TXN-000000016313,2018-12-18 03:38:10
PAY000016314,ac07ba11-ab77-4d0f-b70c-18928185f6ca,CUS0005581,,USD,CARD,PENDING,,TXN-000000016314,2018-11-27 03:10:22
PAY000016315,3b59b134-9d2d-4147-803f-3206d08982e4,CUS0006543,,USD,CARD,PENDING,,TXN-000000016315,2018-11-30 02:05:02
PAY000016316,33985501-fca5-4f2f-882e-0592d4a96bf3,CUS0001098,15.0,USD,CASH,PAID,2018-12-14 15:33:15,TXN-000000016316,2018-12-14 15:11:15
PAY000016317,a7caa9f1-f53a-42f4-99b8-1a88265d27fc,CUS0000027,16.5,USD,BANK_TRANSFER,PAID,2018-11-30 22:39:00,TXN-000000016317,2018-11-30 22:15:00
PAY000016318,08a69211-b512-44ce-bb75-cd6b126a4330,CUS0000865,10.5,USD,CARD,PAID,2018-12-01 16:22:04,TXN-000000016318,2018-12-01 14:28:04
PAY000016319,321ca459-0a6b-41ba-9900-efd4f513bd87,CUS0002279,7.0,USD,CARD,PAID,2018-12-14 08:04:06,TXN-000000016319,2018-12-14 06:21:06
PAY000016320,13c6a75f-9b0b-4385-a168-15dbe5c1949c,CUS0004732,16.5,USD,CARD,PAID,2018-11-30 13:27:02,TXN-000000016320,2018-11-30 11:40:02
PAY000016321,34af29a7-2c2d-4a4d-b2c8-cb226d5cfdb8,CUS0004509,5.0,USD,CASH,PAID,2018-12-15 15:27:06,TXN-000000016321,2018-12-15 14:37:06
PAY000016322,ed98c4fd-d628-4fb7-8b27-e9df85f9bc0c,CUS0006602,11.5,USD,CARD,PAID,2018-11-27 19:39:22,TXN-000000016322,2018-11-27 19:23:22
PAY000016323,7cf5669b-049d-4eb4-8584-fa177dbf6897,CUS0002625,7.5,USD,CARD,PAID,2018-12-03 03:55:05,TXN-000000016323,2018-12-03 03:58:05
PAY000016324,cc0ae481-67ae-4316-9b32-6880ba5c70e1,CUS0000436,3.0,USD,CASH,PAID,2018-12-13 13:17:04,TXN-000000016324,2018-12-13 12:08:04
PAY000016325,8495f9d9-ab8a-43d6-a374-b38990f2ca93,CUS0006157,0.0,USD,CARD,CANCELLED,,TXN-000000016325,2018-12-17 00:51:05
PAY000016326,4f8578e1-e2ff-4054-a8da-119441b6a3d3,CUS0000996,8.0,USD,CARD,PAID,2018-12-18 02:42:11,TXN-000000016326,2018-12-18 02:23:11
PAY000016327,11f95860-ec80-4974-9206-d3dd932bd1e0,CUS0000340,9.5,USD,CASH,PAID,2018-11-27 18:43:22,TXN-000000016327,2018-11-27 18:39:22
PAY000016328,9f79cc40-6493-4e24-acba-f38e8462296f,CUS0004068,14.0,USD,BANK_TRANSFER,PAID,2018-12-18 04:49:13,TXN-000000016328,2018-12-18 03:30:13
PAY000016329,f847edc1-d326-4cb4-87d3-686a0dd4a78f,CUS0007500,30.0,USD,CASH,PAID,2018-11-27 20:33:23,TXN-000000016329,2018-11-27 18:41:23
PAY000016330,eee9935c-e313-4206-b5c9-fb2685f65d8b,CUS0004351,13.0,USD,CARD,PAID,2018-12-03 13:22:59,TXN-000000016330,2018-12-03 13:24:59
PAY000016331,cd1c9c6f-57d2-42fd-95cd-6329a84953df,CUS0000109,13.5,USD,CASH,PAID,2018-12-18 15:43:09,TXN-000000016331,2018-12-18 14:22:09
PAY000016332,a9927551-02b9-4fea-b7af-7ff1dedd8388,CUS0008110,9.0,USD,CARD,PAID,2018-12-02 00:57:58,TXN-000000016332,2018-12-02 00:07:58
PAY000016333,ad8efb56-552c-4412-8d2d-8393215bba14,CUS0003665,7.5,USD,WALLET,PAID,2018-12-17 08:12:04,TXN-000000016333,2018-12-17 06:41:04
PAY000016334,f0f5aa7d-e71e-446e-9ed6-a4443f450124,CUS0005518,0.0,USD,CASH,CANCELLED,,TXN-000000016334,2018-11-28 15:52:26
PAY000016335,ac94423f-b3e8-4f43-9c3a-3f10112ec62f,CUS0006040,11.0,USD,CARD,PAID,2018-11-27 08:52:21,TXN-000000016335,2018-11-27 08:14:21
PAY000016336,c00bf61a-991f-4c64-9f77-76a5f2d5234a,CUS0003719,9.0,USD,WALLET,PAID,2018-11-28 16:57:24,TXN-000000016336,2018-11-28 16:43:24
PAY000016337,e6b8fe5f-f864-42d2-830c-d4533b19c38b,CUS0001327,26.0,USD,CARD,PAID,2018-12-17 17:53:10,TXN-000000016337,2018-12-17 17:07:10
PAY000016338,1a1ee587-7ca1-459d-b990-311f223e337a,CUS0008818,16.0,USD,CASH,PAID,2018-12-01 00:33:58,TXN-000000016338,2018-11-30 22:52:58
PAY000016339,8e66ffde-6e40-4616-b753-75390bfedbb3,CUS0000105,0.0,USD,CARD,CANCELLED,,TXN-000000016339,2018-12-03 00:33:57
PAY000016340,df88ed02-2e0a-4635-9dde-baa644f1a53c,CUS0002788,17.0,USD,BANK_TRANSFER,PAID,2018-11-27 16:18:23,TXN-000000016340,2018-11-27 15:25:23
PAY000016341,1b195007-c6c8-4d12-befb-f502a0240430,CUS0005293,22.5,USD,CARD,PAID,2018-11-28 10:14:36,TXN-000000016341,2018-11-28 09:44:36
PAY000016342,c7b41602-8b61-4b3e-813d-b68f6283436e,CUS0001348,,USD,CARD,PENDING,,TXN-000000016342,2018-12-17 05:18:05
PAY000016343,bc5758d4-1a1d-40fe-8eb9-f65a2be25e91,CUS0000237,9.5,USD,CARD,PAID,2018-12-13 09:23:06,TXN-000000016343,2018-12-13 08:23:06
PAY000016344,685b7f79-8541-4d75-ab28-5917834489ae,CUS0002817,13.5,USD,CARD,PAID,2018-12-14 05:17:03,TXN-000000016344,2018-12-14 04:43:03
PAY000016345,c262caa7-42b7-4c8d-b362-abc6c415061d,CUS0004455,3.5,USD,CARD,PAID,2018-12-03 23:29:05,TXN-000000016345,2018-12-03 22:57:05
PAY000016346,c47cc6cb-f05e-4d35-a76d-e9667823080f,CUS0004614,22.5,USD,CARD,PAID,2018-11-29 03:26:54,TXN-000000016346,2018-11-29 02:51:54
PAY000016347,4affdb28-8d33-447b-8168-ba671674fb53,CUS0001103,3.5,USD,CARD,PAID,2018-12-10 00:46:27,TXN-000000016347,2018-12-09 23:18:27
PAY000016348,554672c1-ab54-4283-878c-c2f7d91e04fd,CUS0008425,0.0,USD,CARD,CANCELLED,,TXN-000000016348,2018-11-29 01:00:08
PAY000016349,c9003e19-5711-4e31-ae3d-198ab67e0253,CUS0001182,7.0,USD,CARD,PAID,2018-12-03 13:25:01,TXN-000000016349,2018-12-03 12:10:01
PAY000016350,63d0abdb-b2ae-4161-a9e9-552364e3c58b,CUS0001641,11.0,USD,CARD,PAID,2018-12-02 09:25:02,TXN-000000016350,2018-12-02 09:05:02
PAY000016351,2c897f69-edd9-4784-8cb2-fc19b21e7b46,CUS0006855,32.5,USD,WALLET,PAID,2018-12-02 13:43:08,TXN-000000016351,2018-12-02 13:26:08
PAY000016352,d0a15e9b-c30c-4090-ac1e-4e0e16dd344f,CUS0007047,7.0,USD,WALLET,PAID,2018-11-27 23:51:22,TXN-000000016352,2018-11-27 23:22:22
PAY000016353,47a3ae72-73d5-4d87-a608-8a2641f6aeb4,CUS0003805,13.0,USD,CARD,PAID,2018-12-14 18:25:05,TXN-000000016353,2018-12-14 17:57:05
PAY000016354,380a0c29-6777-4b3e-aa71-f278e393bcc6,CUS0007476,10.5,USD,CASH,PAID,2018-11-28 17:45:08,TXN-000000016354,2018-11-28 16:15:08
PAY000016355,196616f9-1bcf-47a5-a984-b49569b272cf,CUS0003288,27.0,USD,WALLET,PAID,2018-11-29 00:27:39,TXN-000000016355,2018-11-29 00:00:39
PAY000016356,425a65de-b590-40aa-80a9-3a631a2fbe26,CUS0002240,9.5,USD,CARD,PAID,2018-11-29 00:45:08,TXN-000000016356,2018-11-28 23:35:08
PAY000016357,ec2e5448-68cd-4a00-92aa-233ee332b242,CUS0007647,18.5,USD,CASH,PAID,2018-12-02 18:39:03,TXN-000000016357,2018-12-02 18:11:03
PAY000016358,9301194c-07ae-4e9c-b1bc-9d5199f3941e,CUS0003717,22.5,USD,WALLET,PAID,2018-11-30 00:54:04,TXN-000000016358,2018-11-29 23:29:04
PAY000016359,7ece3626-500a-417b-adf3-43dba503fc6a,CUS0007705,7.0,USD,CASH,PAID,2018-12-04 05:57:02,TXN-000000016359,2018-12-04 04:05:02
PAY000016360,a9ad8c4d-9df2-417f-a189-9c223706c1e8,CUS0002355,34.0,USD,CARD,PAID,2018-12-14 19:59:10,TXN-000000016360,2018-12-14 19:40:10
PAY000016361,b9273a7c-de40-4e41-aa8f-9faed7cdc15b,CUS0001080,22.0,USD,CARD,PAID,2018-12-13 19:38:10,TXN-000000016361,2018-12-13 19:03:10
PAY000016362,a5803c89-740d-45a3-897d-85866063ae5b,CUS0000583,26.0,USD,CARD,PAID,2018-12-14 18:38:07,TXN-000000016362,2018-12-14 17:45:07
PAY000016363,e3a408ff-b50c-461a-9afc-7e4120e0e158,CUS0000054,27.5,USD,CARD,PAID,2018-12-03 11:16:58,TXN-000000016363,2018-12-03 09:50:58
PAY000016364,4a8ee762-4745-44fa-8bca-e540ebd64aa5,CUS0005758,26.0,USD,CARD,PAID,2018-11-29 01:22:08,TXN-000000016364,2018-11-28 23:46:08
PAY000016365,cc7b0edb-feaa-4c8b-9dcf-5ee9ea1906c4,CUS0000651,7.0,USD,CARD,PAID,2018-12-16 04:41:13,TXN-000000016365,2018-12-16 04:06:13
PAY000016366,36816add-b401-44ad-a28e-273ed354be0b,CUS0001278,,USD,CASH,PENDING,,TXN-000000016366,2018-11-27 17:42:23
PAY000016367,a2a7bb5e-b95a-4d1e-93c3-6a235362d96b,CUS0008879,11.5,USD,CASH,PAID,2018-11-29 04:15:07,BAD REF,2018-11-29 03:52:07
PAY000016368,480bde1e-4049-4ddb-adb3-a29173140860,CUS0003429,22.5,USD,BANK_TRANSFER,PAID,2018-12-17 16:02:11,TXN-000000016368,2018-12-17 15:40:11
PAY000016369,f02b05a9-3f49-4c8f-aba2-86c33c3abb9c,CUS0000806,7.0,USD,CARD,PAID,2018-11-26 15:50:09,TXN-000000016369,2018-11-26 14:16:09
PAY000016370,7444e459-dd2c-4bee-bc80-0cc87c857915,CUS0008212,11.0,USD,WALLET,PAID,2018-11-27 17:59:22,TXN-000000016370,2018-11-27 16:26:22
PAY000016371,8b243aa1-c09c-4c26-92da-5e35b76c54de,CUS0004240,20.5,USD,CARD,PAID,2018-12-02 13:20:55,TXN-000000016371,2018-12-02 12:29:55
PAY000016372,cc38b694-098c-4d70-8260-cda70075efbb,CUS0005560,-8.5,USD,CARD,PAID,2018-11-27 20:17:24,TXN-000000016372,2018-11-27 19:14:24
PAY000016373,69f738f0-139c-4967-bf04-0cdc89018e13,CUS0002012,,USD,CARD,PENDING,,TXN-000000016373,2018-11-29 03:10:08
PAY000016374,1ce3ccec-0a54-4c66-a014-86423b7bae7a,CUS0003088,24.0,USD,CARD,PAID,2018-12-15 19:17:13,TXN-000000016374,2018-12-15 19:11:13
PAY000016375,e0ef6864-23fa-4371-892a-c1edab381d28,CUS0001777,13.5,USD,CASH,PAID,2018-11-27 07:25:22,TXN-000000016375,2018-11-27 06:39:22
PAY000016376,c898f25b-277d-4ffd-bda0-9f98f691fe18,CUS0003052,9.0,USD,CASH,PAID,2018-12-02 19:42:05,TXN-000000016376,2018-12-02 18:59:05
PAY000016377,625f423c-9c4f-4aff-8e96-45e4a1dd5f7b,CUS0005754,27.0,USD,CARD,PAID,2018-11-27 03:00:23,TXN-000000016377,2018-11-27 02:48:23
PAY000016378,f2f3dedd-9123-4c5d-937c-c3676ab9e280,CUS0002383,22.5,USD,CARD,PAID,2018-11-27 11:46:23,TXN-000000016378,2018-11-27 10:47:23
PAY000016379,8340bc14-7332-4f8a-88e5-e3fe4fe3c6fc,CUS0008095,,USD,CASH,PENDING,,TXN-000000016379,2018-11-27 19:45:22
PAY000016380,e830d9c0-79d0-47d5-8993-744bfb20f504,CUS0001898,,USD,CARD,PENDING,,TXN-000000016380,2018-12-03 21:44:00
PAY000016381,77359c57-ed62-401b-8458-84e01637efec,CUS0001877,9.0,USD,CARD,PAID,2018-12-16 02:37:11,TXN-000000016381,2018-12-16 02:15:11
PAY000016382,783b5552-c713-4499-a68f-48cbd37ee863,CUS0002443,,USD,WALLET,PENDING,,TXN-000000016382,2018-12-18 10:09:16
PAY000016383,605eb0f6-bbf8-4a9c-a5ec-929fd5f51330,CUS0003891,7.0,USD,CARD,PAID,2018-11-30 22:13:56,TXN-000000016383,2018-11-30 21:20:56
PAY000016384,338d30ce-ec4c-4491-8580-bd47bbff797d,CUS0000176,,USD,CARD,PENDING,,TXN-000000016384,2018-11-27 01:20:22
PAY000016385,69a4310a-4df1-4297-af2c-b039922ad4d9,CUS0006071,22.5,USD,WALLET,PAID,2018-12-02 04:49:10,TXN-000000016385,2018-12-02 04:26:10
PAY000016386,d703fb6c-1d6c-46f0-bbc0-dc687ace21a8,CUS0002316,0.0,USD,WALLET,CANCELLED,,TXN-000000016386,2018-11-26 14:07:10
PAY000016387,c63f9687-bdea-424b-a380-8ef4edd3fb84,CUS0002890,15.0,USD,CARD,PAID,2018-12-16 12:33:08,TXN-000000016387,2018-12-16 11:18:08
PAY000016388,54deebd4-8d73-45eb-ab94-13808919b802,CUS0005678,8.5,USD,CARD,PAID,2018-12-17 17:51:08,TXN-000000016388,2018-12-17 16:16:08
PAY000016389,89c8ef7d-ee4f-489d-a8ea-b63af55d38c8,CUS0002956,17.0,USD,CARD,PAID,2018-12-02 05:05:04,TXN-000000016389,2018-12-02 03:18:04
PAY000016390,6bb69f44-b7b1-4808-8a36-8bd7053f978f,CUS0001505,19.5,USD,CARD,PAID,2018-12-16 11:59:11,TXN-000000016390,2018-12-16 10:25:11
PAY000016391,21ba769b-e466-4a20-8be9-cd2f0947b0df,CUS0000342,34.0,USD,CARD,PAID,2018-11-27 23:00:22,TXN-000000016391,2018-11-27 21:17:22
PAY000016392,b65f4fac-d54d-4661-ac45-6aaf77abf2b3,CUS0005037,10.5,USD,CARD,PAID,2018-11-28 12:16:07,TXN-000000016392,2018-11-28 10:57:07
PAY000016393,7bca0a81-b98b-4f76-ba85-5e7a96b102c8,CUS0004244,7.5,USD,WALLET,PAID,2018-12-14 07:19:06,TXN-000000016393,2018-12-14 06:52:06
PAY000016394,bb5a945f-17fb-4b61-8499-8e9538f2dee6,CUS0000169,7.0,USD,WALLET,PAID,2018-12-01 20:31:04,TXN-000000016394,2018-12-01 18:59:04
PAY000016395,f4e25a45-72d3-4899-b057-6388a7844719,CUS0002237,15.0,USD,CARD,PAID,2018-11-26 09:32:12,TXN-000000016395,2018-11-26 09:22:12
PAY000016396,2c6c02ce-e6b1-4ea9-83b7-52916f55f5c7,CUS0005464,20.5,USD,CARD,PAID,2018-11-30 16:53:05,TXN-000000016396,2018-11-30 15:22:05
PAY000016397,f683606a-3449-4adf-b03d-7a2497690a36,CUS0004814,22.5,USD,WALLET,PAID,2018-11-29 20:25:03,TXN-000000016397,2018-11-29 19:48:03
PAY000016398,3a08a767-a006-4083-b657-01a4c8091477,CUS0000779,0.0,USD,CARD,CANCELLED,,TXN-000000016398,2018-12-13 05:35:12
PAY000016399,e2db218c-193b-4045-ba7f-5afc2115a36b,CUS0004274,29.5,USD,CASH,PAID,2018-11-29 02:52:43,TXN-000000016399,2018-11-29 02:01:43
PAY000016400,ca747c1f-b9ac-4057-bd13-7f75bb792610,CUS0003128,11.0,USD,CARD,PAID,2018-11-28 17:00:07,TXN-000000016400,2018-11-28 16:00:07
PAY000016401,075081c2-e877-47c3-afb8-91ed08ed944a,CUS0008159,9.5,USD,CARD,PAID,2018-11-29 20:56:06,TXN-000000016401,2018-11-29 19:35:06
PAY000016402,a8ff4b69-0a24-41ab-bf34-93687749b9ed,CUS0002630,12.0,USD,CASH,PAID,2018-12-16 20:10:09,TXN-000000016402,2018-12-16 19:23:09
PAY000016403,0a899eae-b5b0-4430-a1c9-85f015d59f81,CUS0000066,8.5,USD,CARD,PAID,2018-12-13 18:11:10,TXN-000000016403,2018-12-13 17:36:10
PAY000016404,1938e0b4-69f3-4d81-a492-1e8751c7b677,CUS0003349,7.5,USD,CASH,PAID,2018-12-14 01:49:14,TXN-000000016404,2018-12-14 00:28:14
PAY000016405,c945bcb3-a0c4-48e8-b742-f4239f6a5b4e,CUS0000633,15.0,USD,CARD,PAID,2018-12-02 00:55:02,TXN-000000016405,2018-12-01 23:57:02
PAY000016406,55806c47-1b14-4d7d-9384-d4ed0c1928c7,CUS0004680,,USD,CASH,PENDING,,TXN-000000016406,2018-11-28 11:23:24
PAY000016407,b2545dfd-27ce-4420-bf68-5fc8495250a5,CUS0007819,29.5,USD,WALLET,PAID,2018-11-28 00:53:22,TXN-000000016407,2018-11-28 00:55:22
PAY000016408,9ec7d33d-41cc-4cac-abf5-dcb4fe11f945,CUS0002764,18.5,USD,WALLET,PAID,2018-12-16 18:42:12,TXN-000000016408,2018-12-16 18:27:12
PAY000016409,cc0759fc-d48d-41de-a5fb-cac6fbeaada1,CUS0006695,5.0,USD,CASH,PAID,2018-12-15 18:35:12,TXN-000000016409,2018-12-15 17:35:12
PAY000016410,69ddf262-453a-41f0-a2a9-92a27344c83c,CUS0008623,16.5,USD,CARD,PAID,2018-12-14 10:12:07,TXN-000000016410,2018-12-14 09:35:07
PAY000016411,7e989c57-69c9-4ea3-a426-181a08922bf5,CUS0007961,11.0,USD,BANK_TRANSFER,PAID,2018-12-15 00:12:17,TXN-000000016411,2018-12-14 22:28:17
PAY000016412,ff81c978-4bbe-4ee9-82a7-c95f1859c328,CUS0008868,0.0,USD,CARD,CANCELLED,,TXN-000000016412,2018-12-03 14:46:04
PAY000016413,eec23972-969e-4bd5-bff7-148e13a2c051,CUS0001001,5.0,USD,CARD,PAID,2018-12-03 17:45:56,TXN-000000016413,2018-12-03 17:35:56
PAY000016414,eae284bd-dc10-46a1-9016-302d542a4924,CUS0004502,32.5,USD,CARD,PAID,2018-12-03 22:49:05,TXN-000000016414,2018-12-03 22:37:05
PAY000016415,9644b705-43de-44b4-bc9b-5a46372957eb,CUS0008743,0.0,USD,CASH,CANCELLED,,TXN-000000016415,2018-12-02 08:09:06
PAY000016416,01508caa-07a7-4035-8d8b-3629ca25d10b,CUS0007315,21.0,USD,CARD,PAID,2018-12-02 02:47:05,TXN-000000016416,2018-12-02 02:25:05
PAY000016417,5983e9bb-988a-4dcc-951f-bd4f3a627b17,CUS0004639,0.0,USD,CASH,CANCELLED,,TXN-000000016417,2018-11-27 02:19:22
PAY000016418,b297fabd-feaf-469a-9967-c750a8559e33,CUS0004337,36.0,USD,CARD,PAID,2018-11-27 13:03:23,TXN-000000016418,2018-11-27 12:29:23
PAY000016419,07faa73d-3699-4a9e-b6a5-b89a0b712007,CUS0002334,,USD,CARD,PENDING,,TXN-000000016419,2018-11-29 03:31:08
PAY000016420,1499b819-252b-4f7c-8fda-90e4926273d8,CUS0007835,7.0,USD,WALLET,PAID,2018-11-28 14:22:08,TXN-000000016420,2018-11-28 12:34:08
PAY000016421,6053e36b-ab9a-491c-a83a-c6f0dd928d46,CUS0006602,6.5,USD,CARD,PAID,2018-12-17 00:45:06,TXN-000000016421,2018-12-17 00:18:06
PAY000016422,23f153f3-47a4-4ddc-a094-2627b1d837b2,CUS0007771,10.5,USD,CARD,PAID,2018-12-02 14:23:02,TXN-000000016422,2018-12-02 12:46:02
PAY000016423,d68f0b7d-1034-46ac-b225-eb475a13c157,CUS0006618,27.5,USD,CARD,PAID,2018-11-27 18:36:23,TXN-000000016423,2018-11-27 17:53:23
PAY000016424,bc7a50ef-f6f7-40d1-8b24-2bc9fa5e411e,CUS0003495,7.5,USD,CARD,PAID,2018-11-27 01:45:15,TXN-000000016424,2018-11-27 00:30:15
PAY000016425,b7d76adf-b4a0-4009-97d8-e6485ca6b79c,CUS0003841,11.5,USD,CARD,PAID,2018-11-28 10:52:07,TXN-000000016425,2018-11-28 10:46:07
PAY000016426,a4ce99a5-7550-48f8-ab3b-10ac6c52e029,CUS0006243,9.5,USD,BANK_TRANSFER,PAID,2018-12-17 13:30:03,TXN-000000016426,2018-12-17 12:13:03
PAY000016427,5d9fa805-f0e9-4008-bb16-2ca938bafebf,CUS0007573,13.5,USD,CARD,PAID,2018-11-28 14:35:23,TXN-000000016427,2018-11-28 12:40:23
PAY000016428,0bc07bbd-993f-49f4-ab3b-cea120d78a9c,CUS0001596,7.0,USD,CARD,PAID,2018-11-27 21:30:22,TXN-000000016428,2018-11-27 21:01:22
PAY000016429,60318998-76a7-4ed0-946f-27d16261a8e2,CUS0002464,22.5,USD,CARD,PAID,2018-12-14 01:11:05,TXN-000000016429,2018-12-13 23:51:05
PAY000016430,dbd340c4-2720-486c-b7d9-310ec7c32878,CUS0000093,9.5,USD,WALLET,PAID,2018-12-02 05:04:03,TXN-000000016430,2018-12-02 04:33:03
PAY000016431,1c8aff08-ba09-479b-a4b5-9d2f904c9e8c,CUS0008307,30.0,USD,CARD,PAID,2018-12-03 01:01:58,TXN-000000016431,2018-12-03 00:05:58
PAY000016432,b13c5ea4-9ac9-434c-8bc2-d6c420ccf1de,CUS0005332,16.5,USD,CARD,PAID,2018-12-15 17:03:03,TXN-000000016432,2018-12-15 17:07:03
